date,pseudo,contexte,composant,evenement
2024-10-19 12:11:37,42,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test commencée
2024-10-19 12:11:37,42,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test consultée
2024-10-19 12:12:35,42,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test modifiée
2024-10-19 12:12:36,42,Test: Quiz – Leçon 1 : booléens,Test,Résumé de tentative de test consulté
2024-10-19 12:12:41,42,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-10-19 12:12:41,42,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test envoyée
2024-10-19 12:12:42,42,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test relue
2024-10-19 12:13:41,42,Test: Quiz – Leçon 1 : algorithmes,Test,Module de cours consulté
2024-10-19 12:13:47,42,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test commencée
2024-10-19 12:13:48,42,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test consultée
2024-10-19 12:14:38,817,Test: Quiz – Leçon 5,Test,Tentative de test enregistrée automatiquement
2024-10-19 12:16:30,42,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test modifiée
2024-10-19 12:16:30,42,Test: Quiz – Leçon 1 : algorithmes,Test,Résumé de tentative de test consulté
2024-10-19 12:16:35,42,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test envoyée
2024-10-19 12:16:35,42,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-10-19 12:16:36,42,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test relue
2024-10-19 12:19:56,817,Test: Quiz – Leçon 5,Test,Tentative de test enregistrée automatiquement
2024-10-19 12:20:25,817,Test: Quiz – Leçon 5,Test,Tentative de test modifiée
2024-10-19 12:20:26,817,Test: Quiz – Leçon 5,Test,Résumé de tentative de test consulté
2024-10-19 12:20:31,817,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-10-19 12:20:31,817,Test: Quiz – Leçon 5,Test,Tentative de test envoyée
2024-10-19 12:20:32,817,Test: Quiz – Leçon 5,Test,Tentative de test relue
2024-10-19 12:25:25,42,Fichier: Fiche de cours sur les conditionnelles,Fichier,Module de cours consulté
2024-10-19 12:25:26,42,Fichier: Fiche de cours sur les conditionnelles,Fichier,Module de cours consulté
2024-10-19 13:02:43,511,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-10-19 13:02:57,511,Fichier: Structure d'un programme,Fichier,Module de cours consulté
2024-10-19 13:03:05,511,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-10-19 13:03:24,511,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-19 13:03:30,511,Fichier: Leçon 0 – Résumé,Fichier,Module de cours consulté
2024-10-19 13:08:18,511,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-19 13:08:21,511,Fichier: Leçon 0 – Résumé,Fichier,Module de cours consulté
2024-10-19 13:08:41,511,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-19 13:12:14,817,Test: Quiz – Leçon 6,Test,Module de cours consulté
2024-10-19 13:12:21,817,Test: Quiz – Leçon 6,Test,Tentative de test commencée
2024-10-19 13:12:21,817,Test: Quiz – Leçon 6,Test,Tentative de test consultée
2024-10-19 13:13:40,817,Test: Quiz – Leçon 6,Test,Tentative de test modifiée
2024-10-19 13:13:41,817,Test: Quiz – Leçon 6,Test,Résumé de tentative de test consulté
2024-10-19 13:13:48,817,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-10-19 13:13:48,817,Test: Quiz – Leçon 6,Test,Tentative de test envoyée
2024-10-19 13:13:49,817,Test: Quiz – Leçon 6,Test,Tentative de test relue
2024-10-19 14:37:13,364,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-19 14:39:28,364,Fichier: Feuille de TD1,Fichier,Module de cours consulté
2024-10-19 14:39:32,364,Fichier: Feuille de TD 2,Fichier,Module de cours consulté
2024-10-19 14:39:39,364,Fichier: Exemples sur les itérations,Fichier,Module de cours consulté
2024-10-19 14:41:48,364,Fichier: Fiche de cours sur les itérations,Fichier,Module de cours consulté
2024-10-19 14:46:58,42,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-10-19 15:05:58,433,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-19 17:03:04,344,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-19 17:03:15,344,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Module de cours consulté
2024-10-19 17:03:18,344,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test consultée
2024-10-19 17:03:18,344,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test commencée
2024-10-19 17:03:53,344,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-19 17:04:01,344,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-19 19:05:14,433,Fichier: Feuille TD2,Fichier,Module de cours consulté
2024-10-19 19:05:53,433,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-19 19:06:02,433,Fichier: Correction de la feuille de TD 2,Fichier,Module de cours consulté
2024-10-19 19:06:11,433,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-19 19:06:21,433,Fichier: Activités en autonomie sur les notions de base,Fichier,Module de cours consulté
2024-10-19 19:06:29,433,Fichier: Corrigés des activités sur les notions de base,Fichier,Module de cours consulté
2024-10-19 19:10:30,433,Fichier: Activités en autonomie sur les conditionnelles,Fichier,Module de cours consulté
2024-10-19 19:11:01,433,Fichier: Activités en autonomie sur les notions de base,Fichier,Module de cours consulté
2024-10-19 19:12:59,433,Fichier: Fiche de cours sur les notions de base pour écrire un algorithme,Fichier,Module de cours consulté
2024-10-19 19:52:46,269,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-19 19:52:54,269,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Module de cours consulté
2024-10-19 19:52:58,269,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test consultée
2024-10-19 19:52:58,269,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test commencée
2024-10-19 19:54:21,269,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test modifiée
2024-10-19 19:54:22,269,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Résumé de tentative de test consulté
2024-10-19 19:54:32,269,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test consultée
2024-10-19 19:54:41,269,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Résumé de tentative de test consulté
2024-10-19 19:54:43,269,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test consultée
2024-10-19 19:54:46,269,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Module de cours consulté
2024-10-19 19:54:55,269,Fichier: Leçon 0 – Résumé,Fichier,Module de cours consulté
2024-10-20 09:18:07,42,Fichier: Fiche de cours sur les conditionnelles,Fichier,Module de cours consulté
2024-10-20 09:18:10,42,Fichier: Exemples sur les conditionnelles,Fichier,Module de cours consulté
2024-10-20 09:18:13,42,Fichier: Feuille de TD 1,Fichier,Module de cours consulté
2024-10-20 09:18:55,42,Fichier: Solution de la feuille de TD1,Fichier,Module de cours consulté
2024-10-20 09:19:39,42,Fichier: Feuille de TD 2,Fichier,Module de cours consulté
2024-10-20 09:19:40,42,Fichier: Solution de la feuille de TD 2,Fichier,Module de cours consulté
2024-10-20 09:19:41,42,Fichier: Activités en autonomie sur les conditionnelles,Fichier,Module de cours consulté
2024-10-20 09:19:51,42,Fichier: Corrigés des activités sur les conditionnelles,Fichier,Module de cours consulté
2024-10-20 09:19:53,42,Test: Quiz – Leçon 2,Test,Module de cours consulté
2024-10-20 09:19:55,42,Test: Quiz – Leçon 2,Test,Tentative de test commencée
2024-10-20 09:19:55,42,Test: Quiz – Leçon 2,Test,Tentative de test consultée
2024-10-20 09:21:15,42,Test: Quiz – Leçon 2,Test,Tentative de test modifiée
2024-10-20 09:21:16,42,Test: Quiz – Leçon 2,Test,Résumé de tentative de test consulté
2024-10-20 09:21:20,42,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-10-20 09:21:20,42,Test: Quiz – Leçon 2,Test,Tentative de test envoyée
2024-10-20 09:21:21,42,Test: Quiz – Leçon 2,Test,Tentative de test relue
2024-10-20 09:21:47,42,Fichier: Fiche de cours sur les itérations,Fichier,Module de cours consulté
2024-10-20 09:43:01,42,Fichier: Exemples sur les itérations,Fichier,Module de cours consulté
2024-10-20 09:43:24,42,Fichier: Feuille de TD1,Fichier,Module de cours consulté
2024-10-20 09:43:26,42,Fichier: Solution de la feuille de TD1,Fichier,Module de cours consulté
2024-10-20 09:43:28,42,Fichier: Feuille de TD 2,Fichier,Module de cours consulté
2024-10-20 09:43:29,42,Fichier: Solution de la feuille de TD 2,Fichier,Module de cours consulté
2024-10-20 09:43:32,42,Fichier: Activités en autonomie sur les itérations,Fichier,Module de cours consulté
2024-10-20 09:43:34,42,Fichier: Corrigés des activités sur les itérations,Fichier,Module de cours consulté
2024-10-20 09:43:36,42,Test: Quiz – Leçon 3,Test,Module de cours consulté
2024-10-20 09:44:08,42,Test: Quiz – Leçon 3,Test,Tentative de test consultée
2024-10-20 09:44:08,42,Test: Quiz – Leçon 3,Test,Tentative de test commencée
2024-10-20 09:47:12,42,Test: Quiz – Leçon 3,Test,Résumé de tentative de test consulté
2024-10-20 09:47:12,42,Test: Quiz – Leçon 3,Test,Tentative de test modifiée
2024-10-20 09:47:18,42,Test: Quiz – Leçon 3,Test,Tentative de test envoyée
2024-10-20 09:47:18,42,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-10-20 09:47:19,42,Test: Quiz – Leçon 3,Test,Tentative de test relue
2024-10-20 09:54:58,42,Test: Quiz – Leçon 3,Test,Module de cours consulté
2024-10-20 09:55:00,42,Test: Quiz – Leçon 3,Test,Tentative de test consultée
2024-10-20 09:55:00,42,Test: Quiz – Leçon 3,Test,Tentative de test commencée
2024-10-20 09:56:25,42,Test: Quiz – Leçon 3,Test,Tentative de test modifiée
2024-10-20 09:56:26,42,Test: Quiz – Leçon 3,Test,Résumé de tentative de test consulté
2024-10-20 09:56:30,42,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-10-20 09:56:30,42,Test: Quiz – Leçon 3,Test,Tentative de test envoyée
2024-10-20 09:56:31,42,Test: Quiz – Leçon 3,Test,Tentative de test relue
2024-10-20 09:57:19,42,Test: Quiz – Leçon 3,Test,Module de cours consulté
2024-10-20 09:57:24,42,Fichier: Fiche de cours sur les sous-algorithmes,Fichier,Module de cours consulté
2024-10-20 10:42:04,42,Fichier: Exemples de sous-algorithmes,Fichier,Module de cours consulté
2024-10-20 10:42:09,42,Fichier: Feuille de TD 1,Fichier,Module de cours consulté
2024-10-20 10:42:11,42,Fichier: Solution de la feuille de TD 1,Fichier,Module de cours consulté
2024-10-20 10:42:13,42,Fichier: Feuille de TD 2,Fichier,Module de cours consulté
2024-10-20 10:42:16,42,Fichier: Solution de la feuille de TD2,Fichier,Module de cours consulté
2024-10-20 10:42:19,42,Fichier: Activités en autonomie sur les sous-algorithmes,Fichier,Module de cours consulté
2024-10-20 10:42:21,42,Fichier: Corrigés des activités sur les sous-algorithmes,Fichier,Module de cours consulté
2024-10-20 10:42:23,42,Test: Quiz – Leçon 4,Test,Module de cours consulté
2024-10-20 10:42:25,42,Test: Quiz – Leçon 4,Test,Tentative de test consultée
2024-10-20 10:42:25,42,Test: Quiz – Leçon 4,Test,Tentative de test commencée
2024-10-20 10:47:40,42,Test: Quiz – Leçon 4,Test,Tentative de test enregistrée automatiquement
2024-10-20 10:47:54,42,Test: Quiz – Leçon 4,Test,Résumé de tentative de test consulté
2024-10-20 10:47:54,42,Test: Quiz – Leçon 4,Test,Tentative de test modifiée
2024-10-20 10:47:58,42,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-10-20 10:47:58,42,Test: Quiz – Leçon 4,Test,Tentative de test envoyée
2024-10-20 10:47:59,42,Test: Quiz – Leçon 4,Test,Tentative de test relue
2024-10-20 10:51:34,42,Fichier: Exemples sur les tableaux à une dimension,Fichier,Module de cours consulté
2024-10-20 10:51:41,42,Fichier: Fiche sur les tableaux ,Fichier,Module de cours consulté
2024-10-20 10:52:05,42,Fichier: Exemples sur les tableaux à une dimension,Fichier,Module de cours consulté
2024-10-20 10:52:31,42,Test: Quiz – Leçon 4,Test,Module de cours consulté
2024-10-20 10:52:35,42,Test: Quiz – Leçon 4,Test,Tentative de test consultée
2024-10-20 10:52:35,42,Test: Quiz – Leçon 4,Test,Tentative de test commencée
2024-10-20 10:53:29,42,Test: Quiz – Leçon 4,Test,Résumé de tentative de test consulté
2024-10-20 10:53:29,42,Test: Quiz – Leçon 4,Test,Tentative de test modifiée
2024-10-20 10:53:33,42,Test: Quiz – Leçon 4,Test,Tentative de test envoyée
2024-10-20 10:53:33,42,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-10-20 10:53:34,42,Test: Quiz – Leçon 4,Test,Tentative de test relue
2024-10-20 10:53:37,42,Test: Quiz – Leçon 4,Test,Module de cours consulté
2024-10-20 10:53:42,42,Fichier: Exemples sur les tableaux à une dimension,Fichier,Module de cours consulté
2024-10-20 10:53:49,42,Fichier: Fiche sur les tableaux ,Fichier,Module de cours consulté
2024-10-20 14:03:30,42,Fichier: Feuille de TD 1,Fichier,Module de cours consulté
2024-10-20 14:03:33,42,Fichier: Solution de la feuille de TD 1,Fichier,Module de cours consulté
2024-10-20 14:03:35,42,Fichier: Feuille de TD 2,Fichier,Module de cours consulté
2024-10-20 14:03:36,42,Fichier: Solution de la feuille de TD2,Fichier,Module de cours consulté
2024-10-20 14:03:38,42,Fichier: Activités en autonomie sur les tableaux à une dimension,Fichier,Module de cours consulté
2024-10-20 14:03:40,42,Fichier: Corrigé des activités en autonomie sur les tableaux à une dimension,Fichier,Module de cours consulté
2024-10-20 14:03:42,42,Test: Quiz – Leçon 5,Test,Module de cours consulté
2024-10-20 14:03:44,42,Test: Quiz – Leçon 5,Test,Tentative de test consultée
2024-10-20 14:03:44,42,Test: Quiz – Leçon 5,Test,Tentative de test commencée
2024-10-20 14:08:52,42,Test: Quiz – Leçon 5,Test,Tentative de test enregistrée automatiquement
2024-10-20 14:11:23,42,Test: Quiz – Leçon 5,Test,Résumé de tentative de test consulté
2024-10-20 14:11:23,42,Test: Quiz – Leçon 5,Test,Tentative de test modifiée
2024-10-20 14:11:28,42,Test: Quiz – Leçon 5,Test,Tentative de test relue
2024-10-20 14:11:28,42,Test: Quiz – Leçon 5,Test,Tentative de test envoyée
2024-10-20 14:11:28,42,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-10-20 14:12:22,42,Test: Quiz – Leçon 5,Test,Module de cours consulté
2024-10-20 14:12:25,42,Fichier: Corrigé des activités en autonomie sur les tableaux à une dimension,Fichier,Module de cours consulté
2024-10-20 14:12:28,42,Fichier: Activités en autonomie sur les tableaux à une dimension,Fichier,Module de cours consulté
2024-10-20 14:12:29,42,Fichier: Solution de la feuille de TD2,Fichier,Module de cours consulté
2024-10-20 14:12:31,42,Fichier: Feuille de TD 2,Fichier,Module de cours consulté
2024-10-20 14:12:33,42,Fichier: Solution de la feuille de TD 1,Fichier,Module de cours consulté
2024-10-20 14:12:34,42,Fichier: Feuille de TD 1,Fichier,Module de cours consulté
2024-10-20 14:12:39,42,Fichier: Fiche sur les tableaux ,Fichier,Module de cours consulté
2024-10-20 14:12:42,42,Fichier: Feuille de TD 1,Fichier,Module de cours consulté
2024-10-20 14:12:57,42,Fichier: Solution de la feuille de TD 1,Fichier,Module de cours consulté
2024-10-20 14:13:58,42,Fichier: Feuille de TD 2,Fichier,Module de cours consulté
2024-10-20 14:14:04,42,Fichier: Solution de la feuille de TD2,Fichier,Module de cours consulté
2024-10-20 14:14:25,42,Fichier: Activités en autonomie sur les tableaux à une dimension,Fichier,Module de cours consulté
2024-10-20 14:14:27,42,Fichier: Corrigé des activités en autonomie sur les tableaux à une dimension,Fichier,Module de cours consulté
2024-10-20 14:14:30,42,Test: Quiz – Leçon 5,Test,Module de cours consulté
2024-10-20 14:14:33,42,Test: Quiz – Leçon 5,Test,Tentative de test commencée
2024-10-20 14:14:34,42,Test: Quiz – Leçon 5,Test,Tentative de test consultée
2024-10-20 14:19:39,42,Test: Quiz – Leçon 5,Test,Tentative de test enregistrée automatiquement
2024-10-20 14:20:38,42,Test: Quiz – Leçon 5,Test,Tentative de test modifiée
2024-10-20 14:20:39,42,Test: Quiz – Leçon 5,Test,Résumé de tentative de test consulté
2024-10-20 14:20:43,42,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-10-20 14:20:43,42,Test: Quiz – Leçon 5,Test,Tentative de test envoyée
2024-10-20 14:20:44,42,Test: Quiz – Leçon 5,Test,Tentative de test relue
2024-10-20 14:22:54,42,Test: Quiz – Leçon 5,Test,Module de cours consulté
2024-10-20 14:23:05,42,Test: Quiz – Leçon 5,Test,Tentative de test consultée
